"V1" "V2" "V3" "V4" "V5" "V6"
"1" 0.0116832847970401 0.12656483833527 8.98413293822652 0.0181376685630828 0.109075731785129 5.41622854708582
"2" 0.0105080118712073 0.192895936637772 9.95770850063216 0.00727700584811742 0.0991147465228858 7.4671363393507
"3" 0.0141790375531235 0.152833733484164 10.0716486273751 0.0071821088920267 0.155307078652391 4.34706840877137
"4" 0.0089877541462058 0.0475947805459416 9.90524442241223 0.0106020656310528 0.0987249582879771 6.73873875917454
"5" 0.0107625523246428 0.0549148662921437 9.71072523462527 0.00271585617190701 0.142638320920424 6.1065788609194
"6" 0.0124813316677144 0.0290504558547278 10.619749239856 0.0233713459865962 0.0923970720662957 8.61486012164458
"7" 0.0189767624513675 0.0951187592778379 10.3924119462551 0.00388574396953603 0.1120273316942 3.93250679193245
"8" 0.0143118859125179 0.0221073163888766 9.7018364053215 0.0101637074131639 0.116625652432347 5.27260205838661
"9" 0.011446048565114 0.075191159656463 11.2451513048987 0.00903100886718098 0.0870280504509919 3.7684207697246
"10" 0.0148372794979378 0.214228239057977 9.15936533169476 0.00988514747893851 0.114356427423651 8.34883625905283
"11" 0.0114455241804949 0.10015110957954 10.4023020966743 0.00667001320960553 0.107466424246736 4.12446112621868
"12" 0.00348944412246403 0.0101164157340031 9.90281336859635 0.00858628566271851 0.0985286241497166 4.88891908870025
"13" 0.00987603883315446 0.0807408553645727 10.3829780723501 0.00757177600761213 0.104827289740316 5.42847337520342
"14" 0.0197514309206195 0.0797855985471789 9.90189462096918 0.0292794975081712 0.108042627043466 4.11547595524579
"15" 0.014408235610179 0.0851763507423285 10.1406057468194 0.0190851845420708 0.149144854583612 5.30986677103005
"16" 0.0136415598020853 0.157139690366083 10.000161509786 0.0286635341368174 0.0955235943382457 4.86574008538307
"17" 0.0136951983926615 0.238567577387 10.201823957602 0.0189914834961245 0.129845324187498 6.98958033860229
"18" 0.0038620050428513 0.0506192115199028 10.7545097584789 0.00524213801268086 0.100951878810749 5.5474274152424
"19" 0.0181705964614163 0.0918766387349739 9.83006667977602 0.0212187352918428 0.0925936638491221 8.60279063126416
"20" 0.0033453204382522 0.0657561074189524 10.1661112454745 0.0273167504843838 0.149365972073328 8.4034844580438
"21" 0.0155656004099001 0.143629145278655 9.77386327088385 0.0271586361720579 0.164444375115331 8.11044072453499
"22" 0.0168828485137926 0.00914601075608321 10.3943772984383 0.00700538149955405 0.0941924230378341 5.96265232131879
"23" 0.0159153988547634 0.163205306624792 10.0622379493867 0.0312363091433782 0.0835496234569865 3.66911402282607
"24" 0.0145656258235916 0.124213178345948 9.818321248131 0.00490106931298174 0.177256372465006 4.41169654215778
"25" 0.0170671097088888 0.102448570550448 9.73001348956165 0.0175423149961472 0.0985669825107276 3.65438842608044
"26" 0.0190222340992683 0.163496096694212 9.89452356566405 0.0240224787901938 0.156438509375997 6.15412141508107
"27" 0.0151655973767876 0.0631915121765228 10.5724992072998 0.0132779338293618 0.157585823299868 7.6792685647323
"28" 0.00435787647506351 0.0235627840147201 10.5999316346105 0.0282280429853098 0.0726300054571197 6.6510307078766
"29" 0.0140368515992117 0.128977302956364 8.86659381082227 0.0268851677194106 0.113122682066306 8.6489645632716
