"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.00788011206450942 0.140257696025074 9.80445991099599 0.010480665409902 0.0963033453673085 4.81337627326138
"2" 0.00258064066099469 0.0192893974552862 10.0052476432701 0.00813164235352282 0.100433680033021 5.59225894662086
"3" 0.00693748337463452 0.0155645851616282 10.1820249914982 0.00985407147773647 0.101210202228118 8.75127849681303
"4" 0.0159240334113725 0.191102617428405 10.272381331595 0.0101134930802934 0.102772435112427 7.52384189411532
"5" 0.00397578503719042 0.131115166625241 8.41868220711552 0.00672498931718124 0.12556216795444 6.64135842397809
"6" 0.0097298762301784 0.0912685193994548 10.3538298485067 0.00977275828215206 0.0993067636414887 5.58222686510999
"7" 0.0196216477488698 0.239698617276736 9.79539263873576 0.00995485986658854 0.104360062323889 6.04004571039695
"8" 0.00194780639216932 0.0424000348662958 10.1215378708772 0.0138472500993 0.0990147412352298 7.49652542069089
"9" 0.0170652536193761 0.0674045421904884 10.2262529581295 0.00973593156101152 0.102981755091466 3.92730345274322
"10" 0.0182823264682873 0.109927416032879 9.92782870082349 0.00756666549788199 0.101928097181383 5.80885445035528
"11" 0.0118160345197523 0.199732676580315 10.3264161451077 0.00855260476764873 0.109479339898731 6.56217214919161
"12" 0.0191971983215706 0.166910540650133 9.5982255771198 0.0126313958845917 0.109530071953189 6.89990079426207
"13" 0.00371080431894725 0.235898375408724 10.3020475962514 0.0135784459115029 0.104133898502203 6.25384110503364
"14" 0.00395052565512457 0.0309685416601133 10.6383751805044 0.00954973443470992 0.103363556408636 5.05480542650912
"15" 0.0191279708790395 0.231823548043612 9.89841380061516 0.00877175950042247 0.0976388462155393 5.648102084524
"16" 0.00560996713194041 0.0804664252512157 10.03859227367 0.00638037077257879 0.107385273310915 3.57343719690107
"17" 0.0108163652726905 0.173794554366032 9.38066796192632 0.0151642642377921 0.108262010179366 6.92720311356243
"18" 0.0111440704207057 0.238200898253126 9.00148128881036 0.0146215793558422 0.103747551781928 8.25954928610008
"19" 0.0157554151156764 0.0401495141908526 10.2760288010026 0.0100266070638072 0.0955762362526664 3.87440602073912
"20" 0.00401120957116736 0.160417036789004 10.3632653113797 0.0105459116877239 0.105240068512096 6.85310780047439
"21" 0.0129863206581732 0.0223550831642933 10.4566072007595 0.0107455435695789 0.106344098590661 8.098742237431
"22" 0.00848995571032981 0.0926029494288377 10.351968605512 0.0102935269097841 0.103244203928956 8.32250771997496
"23" 0.0135726739589842 0.0248590260755736 10.0764335826971 0.00806669331605413 0.0989326088611163 8.94662505295128
"24" 0.0170156652525461 0.0416207128937822 9.86315716677013 0.00700721247711108 0.0995897949318405 6.74590952810831
"25" 0.0138425563530377 0.210056977835484 10.1735837199971 0.00982545072828631 0.0982525968110325 5.0324029722251
"26" 0.00663872139599151 0.0353118684364017 10.0792603475347 0.00937683983055822 0.106914802143547 8.76927059877198
"27" 0.00183235411664634 0.0221381712099537 9.86698240242954 0.007855812992663 0.101265505646602 8.87381556129549
"28" 0.00651035293131042 0.0188715273467824 9.96311778811865 0.0133846556612646 0.0961881161412803 7.0746761590708
"29" 0.00599186526258453 0.020226469328627 10.3124755703327 0.00942695228074488 0.0998976687491645 4.9565763368737
"30" 0.00714573908828432 0.202891917841043 10.5882113169935 0.0108533843314173 0.101173133976198 4.35307701025158
"31" 0.00295019836913794 0.19836576583446 9.90368612778207 0.0115907147348883 0.101030700908473 5.71239956794307
"32" 0.0106405072633887 0.236389086717973 9.76691355738284 0.00847666750670714 0.105547748778658 6.22456655779388
"33" 0.0191875391842464 0.137048308439553 10.224538528028 0.0157949288211837 0.0986486068263471 6.60593712725677
"34" 0.0185973808757458 0.207595038285945 10.4366345164894 0.00795484030996208 0.104073750685888 8.66974578762893
"35" 0.00716411987487436 0.144768702459987 9.93166256255896 0.00769809438705774 0.101851518522983 4.30659073824063
"36" 0.00809167451633583 0.153171363823349 10.2760744636218 0.011100351224622 0.114525952745645 8.38853866420686
"37" 0.0156029647057804 0.217102209953591 9.68465317936099 0.00791339278337089 0.109314486366923 5.03179919056129
"38" 0.00867602866461803 0.227881417870522 8.67313090569045 0.00803147519420222 0.119860232766529 5.40532537875697
"39" 0.00400958011250035 0.0507820870261639 10.0330529599526 0.0101179133219466 0.107482841222212 5.29445441788994
"40" 0.0139886281678951 0.159117912921356 10.0298161775102 0.0102517575380269 0.0928958574231545 4.97929732745979
"41" 0.0194870733407221 0.175037520393962 9.14666277713347 0.0108499063724022 0.107979472080472 6.75637640745845
"42" 0.00253979586537718 0.0517188809206709 9.48956221768757 0.0103101139392424 0.102257139059955 5.42808628850617
"43" 0.00767274244485376 0.15903481066809 10.4170636228624 0.0106545426929357 0.104898069375126 5.88583435805049
"44" 0.0177989788911757 0.0747828382521402 9.67750889112131 0.00509143404018759 0.100765196535809 8.6998253489146
"45" 0.0100082963361142 0.064773845205782 10.2363401167974 0.0086183682853517 0.0996841892045935 4.49235848034732
"46" 0.0180458071609715 0.14478921215632 9.54420785113421 0.00643988826575341 0.108326917098416 6.28849640407134
"47" 0.00736848198350053 0.190760731367627 9.54858265890608 0.00836999410154119 0.106984430637058 7.20376219449099
"48" 0.0181346496690107 0.237352358482312 9.81717357048199 0.0104748227599033 0.100845867494453 5.44392106786836
"49" 0.0181101270295563 0.0427853189327288 10.1288567791309 0.0110579519635115 0.0948889567680346 6.73164743802045
"50" 0.0112266635033477 0.138151651968947 10.0396126468378 0.00931060203134396 0.0940667136521911 8.45373511570506
"51" 0.00314420298443781 0.16369174453197 10.3067238172491 0.0102584299671211 0.098897745024194 7.71396944578737
"52" 0.0122999817205761 0.079223255221732 10.2658303697329 0.0090717808108081 0.101926258114843 5.35017929656897
"53" 0.0140471785272302 0.113905050135218 9.52234114995623 0.00967322563603817 0.107984755559984 4.28192508011125
"54" 0.0159172033142592 0.0996522928075865 10.2357666393732 0.0105436507510177 0.0971620219454478 4.43727534578647
