"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.00788011206450942 0.140257696025074 10.2339475529545 0.0076925088550684 0.0974962954208557 4.81337627326138
"2" 0.00258064066099469 0.0192893974552862 10.1633687050178 0.0109670743331075 0.0999404819564716 5.59225894662086
"3" 0.00693748337463452 0.0155645851616282 10.3248010973587 0.0126495827101485 0.10870416852398 8.75127849681303
"4" 0.0159240334113725 0.191102617428405 10.3059785317189 0.0112025750009175 0.0936451687354508 7.52384189411532
"5" 0.00397578503719042 0.131115166625241 11.5114374418686 0.0186147581782355 0.103100595483665 6.64135842397809
"6" 0.0097298762301784 0.0912685193994548 9.51446458836201 0.0131736524060177 0.102805393865175 5.58222686510999
"7" 0.0196216477488698 0.239698617276736 9.53285410790937 0.0106808481019036 0.102903019769601 6.04004571039695
"8" 0.00194780639216932 0.0424000348662958 10.6508436045284 0.0122268653958434 0.104438761255493 7.49652542069089
"9" 0.0170652536193761 0.0674045421904884 11.3023810372288 0.0122676586632581 0.0900718404702258 3.92730345274322
"10" 0.0182823264682873 0.109927416032879 9.75321792246002 0.0103925667218331 0.107972702495761 5.80885445035528
"11" 0.0118160345197523 0.199732676580315 10.2712620671315 0.0113224455309389 0.100590685340176 6.56217214919161
"12" 0.0191971983215706 0.166910540650133 10.4138047423789 0.0120671163405743 0.0966037265748246 6.89990079426207
"13" 0.00371080431894725 0.235898375408724 9.25672111787514 0.00452806475701743 0.123082560712057 6.25384110503364
"14" 0.00395052565512457 0.0309685416601133 9.76399686137718 0.0142153399062649 0.0910396820336934 5.05480542650912
"15" 0.0191279708790395 0.231823548043612 10.101823628082 0.00843564769042674 0.105805774166774 5.648102084524
"16" 0.00560996713194041 0.0804664252512157 10.8570805824336 0.00652171159256884 0.0994633957849273 3.57343719690107
"17" 0.0108163652726905 0.173794554366032 9.2057903675906 0.00905011356797092 0.115563991913987 6.92720311356243
"18" 0.0111440704207057 0.238200898253126 10.6614438589893 0.00920160165645487 0.0898989274852789 8.25954928610008
"19" 0.0157554151156764 0.0401495141908526 10.3413228980804 0.00929221379608202 0.101417642059428 3.87440602073912
"20" 0.00401120957116736 0.160417036789004 11.4796698737299 0.0082535871427925 0.0990224393807101 6.85310780047439
"21" 0.0129863206581732 0.0223550831642933 9.46765888188464 0.0108208819910758 0.0928441524656544 8.098742237431
"22" 0.00848995571032981 0.0926029494288377 10.1907744651656 0.0128264150376288 0.10061338002273 8.32250771997496
"23" 0.0135726739589842 0.0248590260755736 10.5670824560689 0.010584069228371 0.0993221234412896 8.94662505295128
"24" 0.0170156652525461 0.0416207128937822 9.70281993962952 0.0135567567241159 0.0989370339373909 6.74590952810831
"25" 0.0138425563530377 0.210056977835484 9.95705083358686 0.0119584094802084 0.0908092400200008 5.0324029722251
"26" 0.00663872139599151 0.0353118684364017 10.5761073366152 0.0110422752975239 0.0973102968639447 8.76927059877198
"27" 0.00183235411664634 0.0221381712099537 9.66549666859946 0.0106240088200113 0.0943940902910925 8.87381556129549
"28" 0.00651035293131042 0.0188715273467824 10.2536673414852 0.00643796255792341 0.0974335600313789 7.0746761590708
"29" 0.00599186526258453 0.020226469328627 10.3433047739009 0.0129807056150244 0.0962363718034202 4.9565763368737
"30" 0.00714573908828432 0.202891917841043 10.3383637824 0.0151559788610446 0.104615936246596 4.35307701025158
"31" 0.00295019836913794 0.19836576583446 10.7650892279044 0.0106822638913186 0.103227849204671 5.71239956794307
"32" 0.0106405072633887 0.236389086717973 9.85031904665071 0.00385788239041472 0.101409463829982 6.22456655779388
"33" 0.0191875391842464 0.137048308439553 11.28326696561 0.0210333156709054 0.0997311257436599 6.60593712725677
"34" 0.0185973808757458 0.207595038285945 9.71185118621977 0.0109455871239045 0.0990166073512755 8.66974578762893
"35" 0.00716411987487436 0.144768702459987 11.1411184318081 0.010878020111214 0.106071820403568 4.30659073824063
"36" 0.00809167451633583 0.153171363823349 11.2948632127747 0.0107748922094944 0.0945714170493746 8.38853866420686
"37" 0.0156029647057804 0.217102209953591 11.2835517464167 0.0069525410630708 0.0971832923523182 5.03179919056129
"38" 0.00867602866461803 0.227881417870522 10.7576742804601 0.00665419248460842 0.102118550297707 5.40532537875697
"39" 0.00400958011250035 0.0507820870261639 10.1597966986392 0.00989897169828831 0.11039060562468 5.29445441788994
"40" 0.0139886281678951 0.159117912921356 9.97161053565907 0.0107575751907969 0.0903346075914998 4.97929732745979
"41" 0.0194870733407221 0.175037520393962 10.1483327761013 0.0096422543473225 0.0956517873789593 6.75637640745845
"42" 0.00253979586537718 0.0517188809206709 9.5313419927927 0.0108617158097068 0.0995270213854951 5.42808628850617
"43" 0.00767274244485376 0.15903481066809 11.0585307740624 0.0106213004417931 0.100272202408196 5.88583435805049
"44" 0.0177989788911757 0.0747828382521402 9.75734220002225 0.0120683659953937 0.0948985771897057 8.6998253489146
