"V1" "V2"
"result.1" 1 0.179844645473194
"result.2" 2 0.130576940474569
"result.3" 3 0.156384348703879
"result.4" 4 0.145642561197463
"result.5" 5 0.150933256669275
"result.6" 6 0.152447369166633
"result.7" 7 0.156937881284968
"result.8" 8 0.140849290763767
"result.9" 9 0.180498646199876
"result.10" 10 0.193184078323757
"result.11" 11 0.158218341224141
"result.12" 12 0.145815042316068
"result.13" 13 0.157142127706745
"result.14" 14 0.144833757264559
"result.15" 15 0.14633885284816
"result.16" 16 0.201095705264447
"result.17" 17 0.18286834163889
"result.18" 18 0.167532693760126
"result.19" 19 0.142392032853513
"result.20" 20 0.143065062314696
"result.21" 21 0.20489378394221
"result.22" 22 0.221326480164221
"result.23" 23 0.161607735358703
"result.24" 24 0.148132760071653
"result.25" 25 0.139738492160898
"result.26" 26 0.155773896007428
"result.27" 27 0.148035114234536
"result.28" 28 0.152344332878218
"result.29" 29 0.144420046899941
"result.30" 30 0.169231124105006
"result.31" 31 0.166510846179385
"result.32" 32 0.254674282140652
"result.33" 33 0.133698708291755
"result.34" 34 0.150367843165681
"result.35" 35 0.137231828002589
"result.36" 36 0.163807687638244
"result.37" 37 0.243371516649353
"result.38" 38 0.240789813077272
"result.39" 39 0.155928721953811
"result.40" 40 0.161262676406341
"result.41" 41 0.13419717096816
"result.42" 42 0.164866205092529
"result.43" 43 0.174728402602119
"result.44" 44 0.315644088323179
"result.45" 45 0.14344708652805
"result.46" 46 0.155381732924534
"result.47" 47 0.14593389850994
"result.48" 48 0.174294583851831
"result.49" 49 0.148601477854429
"result.50" 50 0.156520693969468
"result.51" 51 0.136474080065198
"result.52" 52 0.148491823981522
"result.53" 53 0.142954253357421
"result.54" 54 0.179447694416205
"result.55" 55 0.171966649056217
"result.56" 56 0.140297317132604
"result.57" 57 0.218557436890808
"result.58" 58 0.175095503972345
"result.59" 59 0.143955619942602
"result.60" 60 0.183858687549472
"result.61" 61 0.131294851738249
"result.62" 62 0.158209906694283
"result.63" 63 0.155873569984454
"result.64" 64 0.207130913945555
"result.65" 65 0.200125450474401
"result.66" 66 0.15087460053306
"result.67" 67 0.13746459767162
"result.68" 68 0.143902244964079
"result.69" 69 0.146453857820258
"result.70" 70 0.193446843250868
"result.71" 71 0.195302910320706
"result.72" 72 0.137186066384977
"result.73" 73 0.158633928456828
"result.74" 74 0.141284007348286
"result.75" 75 0.155808093202594
"result.76" 76 0.168595930019446
"result.77" 77 0.13812347754368
"result.78" 78 0.234979786296205
"result.79" 79 0.158806407171135
"result.80" 80 0.254770811817453
"result.81" 81 0.14890320724714
"result.82" 82 0.188618752395325
"result.83" 83 0.139021505669654
"result.84" 84 0.142751789532896
"result.85" 85 0.140526943551771
"result.86" 86 0.154225839036509
"result.87" 87 0.149315083877657
"result.88" 88 0.244330477993167
"result.89" 89 0.212309973408717
"result.90" 90 0.253368526784482
"result.91" 91 0.193644037976831
"result.92" 92 0.175034090633033
"result.93" 93 0.139990061495696
"result.94" 94 0.253584503830282
"result.95" 95 0.141977896679627
"result.96" 96 0.150767290314308
"result.97" 97 0.160880568278781
"result.98" 98 0.175637977554719
"result.99" 99 0.158641175091672
"result.100" 100 0.135528610019142
"result.101" 101 0.154242312454476
"result.102" 102 0.210815605333903
"result.103" 103 0.129306834899826
"result.104" 104 0.187232751532112
"result.105" 105 0.139674139148213
"result.106" 106 0.143002938847769
"result.107" 107 0.159279335894696
"result.108" 108 0.161040893983248
"result.109" 109 0.187068103665427
"result.110" 110 0.132378624431323
"result.111" 111 0.183508857871017
"result.112" 112 0.170706454864787
"result.113" 113 0.174436750152519
"result.114" 114 0.241362160001137
"result.115" 115 0.138020790166085
"result.116" 116 0.161103501499688
"result.117" 117 0.158938341553488
"result.118" 118 0.174746151658704
"result.119" 119 0.162733229771457
"result.120" 120 0.218148095552841
"result.121" 121 0.150861896021416
"result.122" 122 0.171868319933731
"result.123" 123 0.143849133761699
"result.124" 124 0.135740891598384
"result.125" 125 0.17853379654877
"result.126" 126 0.174506945640293
"result.127" 127 0.137098456478458
"result.128" 128 0.156784680582734
"result.129" 129 0.21394940694745
"result.130" 130 0.200358406251642
"result.131" 131 0.135580491416746
"result.132" 132 0.168350611496214
"result.133" 133 0.194215604547441
"result.134" 134 0.175834998039552
"result.135" 135 0.133185852861513
"result.136" 136 0.139900160999457
"result.137" 137 0.133992800565023
"result.138" 138 0.226937251228771
"result.139" 139 0.170894120781992
"result.140" 140 0.145671276396533
"result.141" 141 0.142162996232499
"result.142" 142 0.140346072653811
"result.143" 143 0.208315785029744
"result.144" 144 0.141634912215578
"result.145" 145 0.132992346545559
"result.146" 146 0.161479197261055
"result.147" 147 0.161723164006465
"result.148" 148 0.173131008067721
"result.149" 149 0.154276804492676
"result.150" 150 0.215203006313274
"result.151" 151 0.14387710762732
"result.152" 152 0.152500299335924
"result.153" 153 0.163581082346696
"result.154" 154 0.168125055205361
"result.155" 155 0.163331319372776
"result.156" 156 0.144846322842395
"result.157" 157 0.138813668496108
"result.158" 158 0.143421893884156
"result.159" 159 0.14784875462017
"result.160" 160 0.156395885569924
"result.161" 161 0.140456830751041
"result.162" 162 0.169669093805585
"result.163" 163 0.165461321957354
"result.164" 164 0.149237452508058
"result.165" 165 0.135495811618492
"result.166" 166 0.147600891484959
"result.167" 167 0.174349142268587
"result.168" 168 0.152569002695804
"result.169" 169 0.1785932577434
"result.170" 170 0.164834567815911
"result.171" 171 0.13201035169575
"result.172" 172 0.183673781150122
"result.173" 173 0.180263408188077
"result.174" 174 0.151226225826899
"result.175" 175 0.1575921394439
"result.176" 176 0.208000519674285
"result.177" 177 0.161910528005837
"result.178" 178 0.149280801175434
"result.179" 179 0.152784811569352
"result.180" 180 0.339312435424154
"result.181" 181 0.134533893760267
"result.182" 182 0.182713907983196
"result.183" 183 0.13791050387557
"result.184" 184 0.197604686437974
"result.185" 185 0.162957081080964
"result.186" 186 0.14319163392649
"result.187" 187 0.190356096598751
"result.188" 188 0.187233736597682
"result.189" 189 0.190308485284199
"result.190" 190 0.127887199579497
"result.191" 191 0.135882512402982
"result.192" 192 0.157732447007604
"result.193" 193 0.14836980129951
"result.194" 194 0.142131568715288
"result.195" 195 0.195083409681641
"result.196" 196 0.13307925522536
"result.197" 197 0.159102693113523
"result.198" 198 0.12979547329475
"result.199" 199 0.157181216107869
"result.200" 200 0.153344399022148
"result.201" 201 0.140596431459407
"result.202" 202 0.200961763639601
"result.203" 203 0.159081411395946
"result.204" 204 0.200272142790637
"result.205" 205 0.162968018451308
"result.206" 206 0.131700074377048
"result.207" 207 0.131924541437559
