"dn" "gamma" "eta" "dm" "alpha" "rn"
"1" 0.00788011206450942 0.140257696025074 9.73358447392451 0.00990117627750217 0.0947575712058355 4.81337627326138
"2" 0.00258064066099469 0.0192893974552862 9.87410177961262 0.0106915473856377 0.0950190793169158 5.59225894662086
"3" 0.00693748337463452 0.0155645851616282 9.90234029317718 0.0108592357523842 0.0915942504013023 8.75127849681303
"4" 0.0159240334113725 0.191102617428405 10.0482141081582 0.011048984282955 0.100924601935051 7.52384189411532
"5" 0.00397578503719042 0.131115166625241 10.1914911476081 0.00916253274850609 0.104654048193032 6.64135842397809
"6" 0.0097298762301784 0.0912685193994548 9.77731674274232 0.00967836233092315 0.0967007409210731 5.58222686510999
"7" 0.0196216477488698 0.239698617276736 10.2182368890537 0.0112350845153482 0.0924694314831051 6.04004571039695
"8" 0.00194780639216932 0.0424000348662958 9.36948040329874 0.0115325476805364 0.101897913048684 7.49652542069089
"9" 0.0170652536193761 0.0674045421904884 9.61396254482698 0.00744209454876215 0.104228722495566 3.92730345274322
"10" 0.0182823264682873 0.109927416032879 10.7454080292236 0.00959707915391143 0.10065104805132 5.80885445035528
"11" 0.0118160345197523 0.199732676580315 9.66091149054267 0.0077621744437971 0.101267532543233 6.56217214919161
"12" 0.0191971983215706 0.166910540650133 9.90197498476356 0.0254329277307004 0.0779874932532006 6.89990079426207
"13" 0.00371080431894725 0.235898375408724 10.3983375146744 0.0113657497303733 0.10102239281927 6.25384110503364
"14" 0.00395052565512457 0.0309685416601133 9.86897908813709 0.0113851768364533 0.100804574636093 5.05480542650912
"15" 0.0191279708790395 0.231823548043612 8.849292499881 0.00696715255703472 0.10008742720777 5.648102084524
"16" 0.00560996713194041 0.0804664252512157 9.58123942249722 0.012403348325648 0.0982972536634532 3.57343719690107
"17" 0.0108163652726905 0.173794554366032 9.87794650599673 0.00847813625298237 0.101775207291005 6.92720311356243
"18" 0.0111440704207057 0.238200898253126 10.0552749792411 0.00731636423559852 0.103953209815821 8.25954928610008
"19" 0.0157554151156764 0.0401495141908526 10.0890813397845 0.0104261071330441 0.10085803182421 3.87440602073912
"20" 0.00401120957116736 0.160417036789004 9.38704812526473 0.0116463465837788 0.101534608391256 6.85310780047439
"21" 0.0129863206581732 0.0223550831642933 9.85210172649598 0.00767296984434349 0.093783192333134 8.098742237431
"22" 0.00848995571032981 0.0926029494288377 10.7979088721489 0.011412229871224 0.0917813440026738 8.32250771997496
"23" 0.0135726739589842 0.0248590260755736 9.91900713310303 0.00872909285838769 0.0952295220484895 8.94662505295128
"24" 0.0170156652525461 0.0416207128937822 10.4211255818746 0.00726957475850205 0.107145218562579 6.74590952810831
"25" 0.0138425563530377 0.210056977835484 10.3916205622554 0.0115618771934869 0.101178019426033 5.0324029722251
"26" 0.00663872139599151 0.0353118684364017 9.9229264890166 0.0122841009882785 0.0982051604073115 8.76927059877198
"27" 0.00183235411664634 0.0221381712099537 10.530357970253 0.0104811939045498 0.106228129330312 8.87381556129549
"28" 0.00651035293131042 0.0188715273467824 9.83384437187902 0.0107219453450865 0.102957705445163 7.0746761590708
"29" 0.00599186526258453 0.020226469328627 9.95297755005606 0.0111630818842167 0.0929559232057822 4.9565763368737
"30" 0.00714573908828432 0.202891917841043 10.2090629584244 0.00986932081007351 0.105445459113378 4.35307701025158
"31" 0.00295019836913794 0.19836576583446 10.6697546417229 0.0113400428147555 0.0942412560123062 5.71239956794307
"32" 0.0106405072633887 0.236389086717973 9.79903611942165 0.00902889617008766 0.103311506443558 6.22456655779388
"33" 0.0191875391842464 0.137048308439553 10.4210600344472 0.0153382396468185 0.102540763786765 6.60593712725677
"34" 0.0185973808757458 0.207595038285945 9.55497737092322 0.00877861648882518 0.102436537324087 8.66974578762893
"35" 0.00716411987487436 0.144768702459987 8.78653555372164 0.00704406600530771 0.0985081542859879 4.30659073824063
"36" 0.00809167451633583 0.153171363823349 9.41954581632587 0.00958877908899448 0.0989063314638556 8.38853866420686
"37" 0.0156029647057804 0.217102209953591 12.2386642963099 0.0208698189907759 0.089414912980414 5.03179919056129
"38" 0.00867602866461803 0.227881417870522 9.46354811268949 0.0107068647668317 0.0943986234414909 5.40532537875697
"39" 0.00400958011250035 0.0507820870261639 10.38483795488 0.0138777012413848 0.0985806767939708 5.29445441788994
"40" 0.0139886281678951 0.159117912921356 10.1085476544899 0.00993748902594701 0.100500279144246 4.97929732745979
"41" 0.0194870733407221 0.175037520393962 10.4764708526614 0.0116378496367834 0.100577993168487 6.75637640745845
"42" 0.00253979586537718 0.0517188809206709 9.93221750001233 0.0080628896592439 0.0994060371533646 5.42808628850617
"43" 0.00767274244485376 0.15903481066809 8.35173095206113 0.00469464009875805 0.106448990654825 5.88583435805049
"44" 0.0177989788911757 0.0747828382521402 9.67678618820395 0.00765647395545703 0.101263541971107 8.6998253489146
"45" 0.0100082963361142 0.064773845205782 10.9179420173573 0.0112365908801755 0.092138366977193 4.49235848034732
"46" 0.0180458071609715 0.14478921215632 9.41911155864555 0.0102428918916888 0.0998147631340857 6.28849640407134
"47" 0.00736848198350053 0.190760731367627 10.20663246129 0.0143347518437982 0.0944721613427702 7.20376219449099
"48" 0.0181346496690107 0.237352358482312 9.3569654752846 0.00946456210259119 0.0991745808962275 5.44392106786836
"49" 0.0181101270295563 0.0427853189327288 10.8320322627418 0.0110630575731673 0.0908328778671412 6.73164743802045
